TE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,TE_family,TE_class,significance
MLT1H1-int:ERVL-MaLR:LTR,277.632278829405,0.00621227642474743,0.0879478889414251,0.0706358788086991,0.943687554558249,0.9962736297742,ERVL-MaLR,MLT1H1-int,Not significant
LTR35A:ERV1:LTR,112.106187880245,0.00972594296075438,0.142084753219054,0.0684517004140461,0.945426067327261,0.9962736297742,ERV1,LTR35A,Not significant
LTR89:ERVL:LTR,929.663507355513,0.00546683651071053,0.0802734169656817,0.068102700960739,0.945703880295174,0.9962736297742,ERVL,LTR89,Not significant
LTR77:ERV1:LTR,54.1538021971652,-0.0122017344476221,0.182509271485773,-0.0668554224576656,0.946696801321167,0.9962736297742,ERV1,LTR77,Not significant
AluSc8:Alu:SINE,9843.44654442625,0.00409575557824456,0.0623684934425878,0.0656702663824136,0.947640345285492,0.9962736297742,Alu,AluSc8,Not significant
L1PA3:L1:LINE,14791.5419814321,0.00458671844141435,0.0729890706829976,0.0628411678418972,0.949892983435871,0.9962736297742,L1,L1PA3,Not significant
HSMAR1:TcMar-Mariner:DNA,854.441558423327,0.00471288954980397,0.075747226591593,0.0622186416832725,0.950388717333537,0.9962736297742,TcMar-Mariner,HSMAR1,Not significant
MER74B:ERVL:LTR,1790.48655838181,-0.0119897764566349,0.196444727954273,-0.0610338418418933,0.951332257392111,0.9962736297742,ERVL,MER74B,Not significant
HAL1ME:L1:LINE,4481.95794130276,-0.00366033412963206,0.0600544612356373,-0.0609502450662226,0.951398834019989,0.9962736297742,L1,HAL1ME,Not significant
CR1-16_AMi:CR1:LINE,278.578994045586,0.00622512610731705,0.103393266445013,0.0602082352299771,0.951989786850851,0.9962736297742,CR1,CR1-16_AMi,Not significant
LTR56:ERV1:LTR,692.631387871726,-0.0037724075782947,0.066370017477053,-0.0568390324682223,0.954673420767997,0.9962736297742,ERV1,LTR56,Not significant
X8_LINE:CR1:LINE,109.668777805911,0.00651181932429415,0.114917663071365,0.0566650865520147,0.954811986203488,0.9962736297742,CR1,X8_LINE,Not significant
L1MA1:L1:LINE,3289.0797067778,-0.00436405661245716,0.081382889505853,-0.0536237609521507,0.957234925242826,0.9962736297742,L1,L1MA1,Not significant
L1P2:L1:LINE,1328.88168053077,0.00377804197464958,0.0708940101360208,0.0532914130178395,0.957499721900268,0.9962736297742,L1,L1P2,Not significant
LTR48:ERV1:LTR,1320.94313196373,0.00381424759366314,0.0721415394229246,0.0528717244485509,0.957834113495862,0.9962736297742,ERV1,LTR48,Not significant
LTR9C:ERV1:LTR,128.031022637109,-0.00834514750093788,0.159482203140215,-0.0523265125300591,0.95826852830616,0.9962736297742,ERV1,LTR9C,Not significant
Charlie15a:hAT-Charlie:DNA,1985.83500784188,0.00189636386021876,0.0371414144951689,0.0510579331992171,0.959279356687996,0.9962736297742,hAT-Charlie,Charlie15a,Not significant
MER110A:ERV1:LTR,950.118677061261,0.00450957451110497,0.0886681940124708,0.0508589868253177,0.959437886961309,0.9962736297742,ERV1,MER110A,Not significant
LTR46:ERV1:LTR,310.145164459579,0.00461964456263604,0.0917844407186174,0.0503314562519201,0.959858257064064,0.9962736297742,ERV1,LTR46,Not significant
MER21-int:ERVL:LTR,592.359441786981,0.00332957405624662,0.0684070060449434,0.0486729978221688,0.961179894978841,0.9962736297742,ERVL,MER21-int,Not significant
MER4E:ERV1:LTR,967.978699642417,-0.0041734516317251,0.0882741847934975,-0.0472782800712143,0.962291438713713,0.9962736297742,ERV1,MER4E,Not significant
LTR9B:ERV1:LTR,1430.54060147126,-0.00499854582776746,0.108007448348524,-0.0462796400081401,0.963087366838954,0.9962736297742,ERV1,LTR9B,Not significant
UCON26:UCON26:Unknown,116.492291649461,-0.0113381899281798,0.247711409025417,-0.0457717711622091,0.963492158570114,0.9962736297742,UCON26,UCON26,Not significant
HERV15-int:ERV1:LTR,57.2631878570672,-0.00888187700933631,0.196334267245252,-0.0452385471673239,0.963917169490972,0.9962736297742,ERV1,HERV15-int,Not significant
LTR2752:ERV1:LTR,170.985886483813,-0.00562286831344877,0.125753852448022,-0.0447132887302428,0.964335841417591,0.9962736297742,ERV1,LTR2752,Not significant
MamGypLTR1c:Gypsy:LTR,497.672765920284,0.00354514482732676,0.0815536256013057,0.0434701069534056,0.965326793187865,0.9962736297742,Gypsy,MamGypLTR1c,Not significant
MER89-int:ERV1:LTR,422.929175830317,-0.00393238038807001,0.0914179664570948,-0.0430153999314302,0.965689257845985,0.9962736297742,ERV1,MER89-int,Not significant
L1PA11:L1:LINE,4417.9266245211,-0.0029344478632404,0.0699736593867772,-0.041936464220348,0.966549347711071,0.9962736297742,L1,L1PA11,Not significant
Tigger1a_Mars:TcMar-Tigger:DNA,31.899979463638,-0.00883008736860864,0.211555448584231,-0.0417388794649405,0.966706859622564,0.9962736297742,TcMar-Tigger,Tigger1a_Mars,Not significant
MLT2F:ERVL:LTR,1573.49537800914,-0.00450032152102384,0.107889591392057,-0.041712286263744,0.966728059464466,0.9962736297742,ERVL,MLT2F,Not significant
LTR66:ERVL:LTR,351.859960969261,0.00447429388175425,0.110947438291789,0.0403280503871299,0.967831590989247,0.9962736297742,ERVL,LTR66,Not significant
LTR3B_:ERVK:LTR,209.253957515337,-0.00492081944990345,0.122214718232301,-0.040263722087467,0.967882875892308,0.9962736297742,ERVK,LTR3B_,Not significant
L1PA8:L1:LINE,5798.27527150914,0.00276675131140712,0.0689955581365569,0.0401004265510995,0.96801306173807,0.9962736297742,L1,L1PA8,Not significant
MamRep1527:LTR:LTR,862.710269330953,0.00326770908495228,0.0819276274159104,0.0398853132700104,0.968184560098908,0.9962736297742,LTR,MamRep1527,Not significant
UCON89:hAT:DNA,65.2403651122058,0.00984114585682582,0.251661392491822,0.0391047103386969,0.968806905536181,0.9962736297742,hAT,UCON89,Not significant
UCON103:UCON103:Unknown,3.66058575095023,-0.0254515012646124,0.652561548847977,-0.0390024531931803,0.968888432738153,0.9962736297742,UCON103,UCON103,Not significant
UCON93:UCON93:Unknown,4.81864267005137,0.0218164669907538,0.571385638516106,0.0381816859230333,0.96954282276399,0.9962736297742,UCON93,UCON93,Not significant
MamRep564:MamRep564:Unknown,449.546144604029,-0.00521538942796032,0.138602511903941,-0.0376283903972451,0.96998397168249,0.9962736297742,MamRep564,MamRep564,Not significant
ERVL-E-int:ERVL:LTR,3810.65752877513,0.00160210240974722,0.0434934368546286,0.0368354980799069,0.970616169870285,0.9962736297742,ERVL,ERVL-E-int,Not significant
MamTip1:hAT-Tip100:DNA,523.049217510343,0.00338335584590762,0.0928975592704515,0.0364202878146422,0.970947237572912,0.9962736297742,hAT-Tip100,MamTip1,Not significant
L1ME5:L1:LINE,1461.11226844347,0.00244198706131072,0.0684894569712678,0.0356549339022379,0.97155750521943,0.9962736297742,L1,L1ME5,Not significant
AluSp:Alu:SINE,24091.4752734539,0.00183846854095057,0.0535751671947986,0.0343156846205616,0.97262541771714,0.9962736297742,Alu,AluSp,Not significant
MLT1F2:ERVL-MaLR:LTR,5915.42381228047,0.00129563906077712,0.0378689675887864,0.0342137413104651,0.972706708975462,0.9962736297742,ERVL-MaLR,MLT1F2,Not significant
Kanga1b:TcMar-Tc2:DNA,237.952690260027,0.00285535891094159,0.0866299113283165,0.0329604274916101,0.973706144769096,0.9962736297742,TcMar-Tc2,Kanga1b,Not significant
MamRep434:TcMar-Tigger:DNA,1751.51859949605,0.00233360048466206,0.0747031561581693,0.0312383118019956,0.975079486413161,0.9962736297742,TcMar-Tigger,MamRep434,Not significant
LTR86B1:ERVL:LTR,278.662141753176,-0.00247918337111004,0.0836910717686646,-0.0296230328841158,0.976367695787471,0.9962736297742,ERVL,LTR86B1,Not significant
ERVL47-int:ERVL:LTR,88.1152660701423,-0.00451053446690194,0.155181084277635,-0.0290662646668465,0.976811741319408,0.9962736297742,ERVL,ERVL47-int,Not significant
AluJr:Alu:SINE,38431.0228399333,-0.00149505765837265,0.0516050388269355,-0.0289711565451298,0.976887594677071,0.9962736297742,Alu,AluJr,Not significant
MER4A1_:ERV1:LTR,463.966496124623,-0.00172504572914471,0.0663537898809841,-0.0259976970756131,0.979259175298894,0.997831332071804,ERV1,MER4A1_,Not significant
LTR24C:ERV1:LTR,601.16156257767,0.00238728948335692,0.0968251754460683,0.0246556690691115,0.980329615278105,0.99788122814297,ERV1,LTR24C,Not significant
UCON2:DNA:DNA?,149.681945495223,0.00224571439148211,0.111246949596326,0.0201867502851178,0.983894397474106,0.99788122814297,DNA,UCON2,Not significant
HERV-Fc1_LTR3:ERV1:LTR,4.46266170388662,-0.0108408835433192,0.550231025780114,-0.0197024214109866,0.984280759148979,0.99788122814297,ERV1,HERV-Fc1_LTR3,Not significant
MLT1G-int:ERVL-MaLR:LTR,186.094646407546,0.00240413199655774,0.124417719216313,0.0193230675799313,0.984583382095141,0.99788122814297,ERVL-MaLR,MLT1G-int,Not significant
LTR107_Mam:LTR:LTR,62.9730121480165,0.00294978039565071,0.153496780961994,0.0192172133979871,0.984667825832519,0.99788122814297,LTR,LTR107_Mam,Not significant
AluSz6:Alu:SINE,23907.5838784194,0.000913374520018597,0.0511345398687659,0.0178621832202406,0.985748797616081,0.99788122814297,Alu,AluSz6,Not significant
LTR60B:ERV1:LTR,177.23761753922,-0.00239091681401715,0.145171039135726,-0.0164696541972245,0.986859711246437,0.99788122814297,ERV1,LTR60B,Not significant
AluYa5:Alu:SINE,788.321736363131,-0.00113318236039303,0.0709144804359008,-0.0159795623323689,0.987250696510409,0.99788122814297,Alu,AluYa5,Not significant
THE1B-int:ERVL-MaLR:LTR,5290.93098801184,-0.00121322817107018,0.0925846217032976,-0.013103992312656,0.989544826067402,0.99788122814297,ERVL-MaLR,THE1B-int,Not significant
LTR90B:LTR:LTR,127.661851966807,0.00181804530377474,0.149367396563451,0.0121716341424109,0.990288680825137,0.99788122814297,LTR,LTR90B,Not significant
MIR:MIR:SINE,122356.072556968,0.000317495841097001,0.0265672081440079,0.0119506663769866,0.990464974769921,0.99788122814297,MIR,MIR,Not significant
LTR14B:ERVK:LTR,727.516908217481,0.00108389766674519,0.10027750403297,0.0108089813083982,0.99137584862881,0.99788122814297,ERVK,LTR14B,Not significant
LTR47B4:ERVL:LTR,116.461307622772,0.00157342762920734,0.149924639631216,0.0104947901364155,0.991626522691567,0.99788122814297,ERVL,LTR47B4,Not significant
MLT1N2-int:ERVL-MaLR:LTR,32.0459117929436,0.00235809747481631,0.233315321319386,0.0101069122314017,0.991935988062775,0.99788122814297,ERVL-MaLR,MLT1N2-int,Not significant
L1PREC2:L1:LINE,5377.54299163324,-0.000482390705544914,0.068565289637476,-0.00703549431637274,0.99438653401678,0.99788122814297,L1,L1PREC2,Not significant
L1MEa:L1:LINE,128.044019487643,0.000713638291726849,0.106603958075215,0.0066942945141243,0.994658765655047,0.99788122814297,L1,L1MEa,Not significant
DNA1_Mam:TcMar:DNA,113.246839581453,-0.000745611772258174,0.113047775955803,-0.00659554569697749,0.994737554072145,0.99788122814297,TcMar,DNA1_Mam,Not significant
LTR40b:ERVL:LTR,746.464392880583,-0.000328899532573109,0.0518301375667719,-0.0063457198458984,0.994936882088208,0.99788122814297,ERVL,LTR40b,Not significant
LTR85a:Gypsy:LTR,808.350446736169,0.000378087030687299,0.0648544220564385,0.00582978027864121,0.995348534670526,0.99788122814297,Gypsy,LTR85a,Not significant
MER41C:ERV1:LTR,557.606117779048,-0.000129888865527607,0.0587562980417228,-0.00221063732496171,0.998236168045495,0.999171587643229,ERV1,MER41C,Not significant
MER102b:hAT-Charlie:DNA,3091.15789245168,-0.000109160569147204,0.0520377831978001,-0.00209771751291317,0.998326264811043,0.999171587643229,hAT-Charlie,MER102b,Not significant
